Site,Location,File,Date,Time,#Flowers,#Number,Insect,#Minutes,
c4.1,Loc1,c4.1_20170621_112700.jpg,20170621,1127,1,,,,
c4.1,Loc1,c4.1_20170621_112800.jpg,20170621,1128,1,,,,
c4.1,Loc1,c4.1_20170621_112900.jpg,20170621,1129,1,1,,2,
c4.1,Loc1,c4.1_20170621_113000.jpg,20170621,1130,1,1,,,
c4.1,Loc1,c4.1_20170621_113100.jpg,20170621,1131,1,,,,
c4.1,Loc1,c4.1_20170621_113200.jpg,20170621,1132,1,,,,
c4.1,Loc1,c4.1_20170621_113300.jpg,20170621,1133,1,,,,
c4.1,Loc1,c4.1_20170621_113400.jpg,20170621,1134,1,,,,
c4.1,Loc1,c4.1_20170621_113500.jpg,20170621,1135,1,1,,1,
c4.1,Loc1,c4.1_20170621_113600.jpg,20170621,1136,1,,,,
c4.1,Loc1,c4.1_20170621_113700.jpg,20170621,1137,1,1,,1,
c4.1,Loc1,c4.1_20170621_113800.jpg,20170621,1138,1,,,,
c4.1,Loc1,c4.1_20170621_113900.jpg,20170621,1139,1,,,,
c4.1,Loc1,c4.1_20170621_114000.jpg,20170621,1140,1,,,,
c4.1,Loc1,c4.1_20170621_114100.jpg,20170621,1141,1,,,,
c4.1,Loc1,c4.1_20170621_114200.jpg,20170621,1142,1,,,,
c4.1,Loc1,c4.1_20170621_114300.jpg,20170621,1143,1,,,,
c4.1,Loc1,c4.1_20170621_114400.jpg,20170621,1144,1,1,,1,
c4.1,Loc1,c4.1_20170621_114500.jpg,20170621,1145,1,,,,
c4.1,Loc1,c4.1_20170621_114600.jpg,20170621,1146,1,,,,
c4.1,Loc1,c4.1_20170621_114700.jpg,20170621,1147,1,,,,
c4.1,Loc1,c4.1_20170621_114800.jpg,20170621,1148,1,,,,
c4.1,Loc1,c4.1_20170621_114900.jpg,20170621,1149,1,,,,
c4.1,Loc1,c4.1_20170621_115000.jpg,20170621,1150,1,,,,
c4.1,Loc1,c4.1_20170621_115100.jpg,20170621,1151,1,,,,
c4.1,Loc1,c4.1_20170621_115200.jpg,20170621,1152,1,,,,
c4.1,Loc1,c4.1_20170621_115300.jpg,20170621,1153,1,,,,
c4.1,Loc1,c4.1_20170621_115400.jpg,20170621,1154,1,,,,
c4.1,Loc1,c4.1_20170621_115500.jpg,20170621,1155,1,,,,
c4.1,Loc1,c4.1_20170621_115600.jpg,20170621,1156,1,,,,
c4.1,Loc1,c4.1_20170621_115700.jpg,20170621,1157,1,,,,
c4.1,Loc1,c4.1_20170621_115800.jpg,20170621,1158,1,,,,
c4.1,Loc1,c4.1_20170621_115900.jpg,20170621,1159,1,,,,
c4.1,Loc1,c4.1_20170621_120000.jpg,20170621,1200,1,,,,
c4.1,Loc1,c4.1_20170621_120100.jpg,20170621,1201,1,,,,
c4.1,Loc1,c4.1_20170621_120200.jpg,20170621,1202,1,,,,
c4.1,Loc1,c4.1_20170621_120300.jpg,20170621,1203,1,,,,
c4.1,Loc1,c4.1_20170621_120400.jpg,20170621,1204,1,,,,
c4.1,Loc1,c4.1_20170621_120500.jpg,20170621,1205,1,1,,1,
c4.1,Loc1,c4.1_20170621_120600.jpg,20170621,1206,1,,,,
c4.1,Loc1,c4.1_20170621_120700.jpg,20170621,1207,1,,,,
c4.1,Loc1,c4.1_20170621_120800.jpg,20170621,1208,1,,,,
c4.1,Loc1,c4.1_20170621_120900.jpg,20170621,1209,1,,,,
c4.1,Loc1,c4.1_20170621_121000.jpg,20170621,1210,1,,,,
c4.1,Loc1,c4.1_20170621_121100.jpg,20170621,1211,1,,,,
c4.1,Loc1,c4.1_20170621_121200.jpg,20170621,1212,1,1,,1,
c4.1,Loc1,c4.1_20170621_121300.jpg,20170621,1213,1,,,,
c4.1,Loc1,c4.1_20170621_121400.jpg,20170621,1214,1,,,,
c4.1,Loc1,c4.1_20170621_121500.jpg,20170621,1215,1,,,,
c4.1,Loc1,c4.1_20170621_121600.jpg,20170621,1216,1,,,,
c4.1,Loc1,c4.1_20170621_121700.jpg,20170621,1217,1,,,,
c4.1,Loc1,c4.1_20170621_121800.jpg,20170621,1218,1,,,,
c4.1,Loc1,c4.1_20170621_121900.jpg,20170621,1219,1,,,,
c4.1,Loc1,c4.1_20170621_122000.jpg,20170621,1220,1,,,,
c4.1,Loc1,c4.1_20170621_122100.jpg,20170621,1221,1,,,,
c4.1,Loc1,c4.1_20170621_122200.jpg,20170621,1222,1,,,,
c4.1,Loc1,c4.1_20170621_122300.jpg,20170621,1223,1,,,,
c4.1,Loc1,c4.1_20170621_122400.jpg,20170621,1224,1,,,,
c4.1,Loc1,c4.1_20170621_122500.jpg,20170621,1225,1,,,,
c4.1,Loc1,c4.1_20170621_122600.jpg,20170621,1226,1,,,,
c4.1,Loc1,c4.1_20170621_122700.jpg,20170621,1227,1,,,,
c4.1,Loc1,c4.1_20170621_122800.jpg,20170621,1228,1,,,,
c4.1,Loc1,c4.1_20170621_122900.jpg,20170621,1229,1,,,,
c4.1,Loc1,c4.1_20170621_123000.jpg,20170621,1230,1,,,,
c4.1,Loc1,c4.1_20170621_123100.jpg,20170621,1231,1,1,,1,
c4.1,Loc1,c4.1_20170621_123200.jpg,20170621,1232,1,,,,
c4.1,Loc1,c4.1_20170621_123300.jpg,20170621,1233,1,,,,
c4.1,Loc1,c4.1_20170621_123400.jpg,20170621,1234,1,,,,
c4.1,Loc1,c4.1_20170621_123500.jpg,20170621,1235,1,,,,
c4.1,Loc1,c4.1_20170621_123600.jpg,20170621,1236,1,,,,
c4.1,Loc1,c4.1_20170621_123700.jpg,20170621,1237,1,,,,
c4.1,Loc1,c4.1_20170621_123800.jpg,20170621,1238,1,,,,
c4.1,Loc1,c4.1_20170621_123900.jpg,20170621,1239,1,,,,
c4.1,Loc1,c4.1_20170621_124000.jpg,20170621,1240,1,,,,
c4.1,Loc1,c4.1_20170621_124100.jpg,20170621,1241,1,,,,
c4.1,Loc1,c4.1_20170621_124200.jpg,20170621,1242,1,,,,
c4.1,Loc1,c4.1_20170621_124300.jpg,20170621,1243,1,,,,
c4.1,Loc1,c4.1_20170621_124400.jpg,20170621,1244,1,,,,
c4.1,Loc1,c4.1_20170621_124500.jpg,20170621,1245,1,,,,
c4.1,Loc1,c4.1_20170621_124600.jpg,20170621,1246,1,,,,
c4.1,Loc1,c4.1_20170621_124700.jpg,20170621,1247,1,,,,
c4.1,Loc1,c4.1_20170621_124800.jpg,20170621,1248,1,,,,
c4.1,Loc1,c4.1_20170621_124900.jpg,20170621,1249,1,,,,
c4.1,Loc1,c4.1_20170621_125000.jpg,20170621,1250,1,,,,
c4.1,Loc1,c4.1_20170621_125100.jpg,20170621,1251,1,,,,
c4.1,Loc1,c4.1_20170621_125200.jpg,20170621,1252,1,,,,
c4.1,Loc1,c4.1_20170621_125300.jpg,20170621,1253,1,,,,
c4.1,Loc1,c4.1_20170621_125400.jpg,20170621,1254,1,,,,
c4.1,Loc1,c4.1_20170621_125500.jpg,20170621,1255,1,,,,
c4.1,Loc1,c4.1_20170621_125600.jpg,20170621,1256,1,,,,
c4.1,Loc1,c4.1_20170621_125700.jpg,20170621,1257,1,,,,
c4.1,Loc1,c4.1_20170621_125800.jpg,20170621,1258,1,,,,
c4.1,Loc1,c4.1_20170621_125900.jpg,20170621,1259,1,,,,
c4.1,Loc1,c4.1_20170621_130000.jpg,20170621,1300,1,1,,1,
c4.1,Loc1,c4.1_20170621_130100.jpg,20170621,1301,1,,,,
c4.1,Loc1,c4.1_20170621_130200.jpg,20170621,1302,1,,,,
c4.1,Loc1,c4.1_20170621_130300.jpg,20170621,1303,1,,,,
c4.1,Loc1,c4.1_20170621_130400.jpg,20170621,1304,1,,,,
c4.1,Loc1,c4.1_20170621_130500.jpg,20170621,1305,1,,,,
c4.1,Loc1,c4.1_20170621_130600.jpg,20170621,1306,1,,,,
c4.1,Loc1,c4.1_20170621_130700.jpg,20170621,1307,1,,,,
c4.1,Loc1,c4.1_20170621_130800.jpg,20170621,1308,1,,,,
c4.1,Loc1,c4.1_20170621_130900.jpg,20170621,1309,1,,,,
c4.1,Loc1,c4.1_20170621_131000.jpg,20170621,1310,1,,,,
c4.1,Loc1,c4.1_20170621_131100.jpg,20170621,1311,1,,,,
c4.1,Loc1,c4.1_20170621_131200.jpg,20170621,1312,1,,,,
c4.1,Loc1,c4.1_20170621_131300.jpg,20170621,1313,1,,,,
c4.1,Loc1,c4.1_20170621_131400.jpg,20170621,1314,1,,,,
c4.1,Loc1,c4.1_20170621_131500.jpg,20170621,1315,1,,,,
c4.1,Loc1,c4.1_20170621_131600.jpg,20170621,1316,1,,,,
c4.1,Loc1,c4.1_20170621_131700.jpg,20170621,1317,1,,,,
c4.1,Loc1,c4.1_20170621_131800.jpg,20170621,1318,1,,,,
c4.1,Loc1,c4.1_20170621_131900.jpg,20170621,1319,1,,,,
c4.1,Loc1,c4.1_20170621_132000.jpg,20170621,1320,1,,,,
c4.1,Loc1,c4.1_20170621_132100.jpg,20170621,1321,1,,,,
c4.1,Loc1,c4.1_20170621_132200.jpg,20170621,1322,1,,,,
c4.1,Loc1,c4.1_20170621_132300.jpg,20170621,1323,1,,,,
c4.1,Loc1,c4.1_20170621_132400.jpg,20170621,1324,1,,,,
c4.1,Loc1,c4.1_20170621_132500.jpg,20170621,1325,1,,,,
c4.1,Loc1,c4.1_20170621_132600.jpg,20170621,1326,1,,,,
c4.1,Loc1,c4.1_20170621_132700.jpg,20170621,1327,1,,,,
c4.1,Loc1,c4.1_20170621_132800.jpg,20170621,1328,1,,,,
c4.1,Loc1,c4.1_20170621_132900.jpg,20170621,1329,1,,,,
c4.1,Loc1,c4.1_20170621_133000.jpg,20170621,1330,1,,,,
c4.1,Loc1,c4.1_20170621_133100.jpg,20170621,1331,1,1,,1,
c4.1,Loc1,c4.1_20170621_133200.jpg,20170621,1332,1,,,,
c4.1,Loc1,c4.1_20170621_133300.jpg,20170621,1333,1,,,,
c4.1,Loc1,c4.1_20170621_133400.jpg,20170621,1334,1,,,,
c4.1,Loc1,c4.1_20170621_133500.jpg,20170621,1335,1,,,,
c4.1,Loc1,c4.1_20170621_133600.jpg,20170621,1336,1,,,,
c4.1,Loc1,c4.1_20170621_133700.jpg,20170621,1337,1,1,,1,
c4.1,Loc1,c4.1_20170621_133800.jpg,20170621,1338,1,,,,
c4.1,Loc1,c4.1_20170621_133900.jpg,20170621,1339,1,,,,
c4.1,Loc1,c4.1_20170621_134000.jpg,20170621,1340,1,,,,
c4.1,Loc1,c4.1_20170621_134100.jpg,20170621,1341,1,,,,
c4.1,Loc1,c4.1_20170621_134200.jpg,20170621,1342,1,,,,
c4.1,Loc1,c4.1_20170621_134300.jpg,20170621,1343,1,,,,
c4.1,Loc1,c4.1_20170621_134400.jpg,20170621,1344,1,,,,
c4.1,Loc1,c4.1_20170621_134500.jpg,20170621,1345,1,,,,
c4.1,Loc1,c4.1_20170621_134600.jpg,20170621,1346,1,,,,
c4.1,Loc1,c4.1_20170621_134700.jpg,20170621,1347,1,1,,1,
c4.1,Loc1,c4.1_20170621_134800.jpg,20170621,1348,1,,,,
c4.1,Loc1,c4.1_20170621_134900.jpg,20170621,1349,1,,,,
c4.1,Loc1,c4.1_20170621_135000.jpg,20170621,1350,1,,,,
c4.1,Loc1,c4.1_20170621_135100.jpg,20170621,1351,1,,,,
c4.1,Loc1,c4.1_20170621_135200.jpg,20170621,1352,1,,,,
c4.1,Loc1,c4.1_20170621_135300.jpg,20170621,1353,1,,,,
c4.1,Loc1,c4.1_20170621_135400.jpg,20170621,1354,1,,,,
c4.1,Loc1,c4.1_20170621_135500.jpg,20170621,1355,1,,,,
c4.1,Loc1,c4.1_20170621_135600.jpg,20170621,1356,1,,,,
c4.1,Loc1,c4.1_20170621_135700.jpg,20170621,1357,1,,,,
c4.1,Loc1,c4.1_20170621_135800.jpg,20170621,1358,1,1,,1,
c4.1,Loc1,c4.1_20170621_135900.jpg,20170621,1359,1,,,,
c4.1,Loc1,c4.1_20170621_140000.jpg,20170621,1400,1,,,,
c4.1,Loc1,c4.1_20170621_140100.jpg,20170621,1401,1,,,,
c4.1,Loc1,c4.1_20170621_140200.jpg,20170621,1402,1,,,,
c4.1,Loc1,c4.1_20170621_140300.jpg,20170621,1403,1,,,,
c4.1,Loc1,c4.1_20170621_140400.jpg,20170621,1404,1,,,,
c4.1,Loc1,c4.1_20170621_140500.jpg,20170621,1405,1,,,,
c4.1,Loc1,c4.1_20170621_140600.jpg,20170621,1406,1,,,,
c4.1,Loc1,c4.1_20170621_140700.jpg,20170621,1407,1,,,,
c4.1,Loc1,c4.1_20170621_140800.jpg,20170621,1408,1,,,,
c4.1,Loc1,c4.1_20170621_140900.jpg,20170621,1409,1,,,,
c4.1,Loc1,c4.1_20170621_141000.jpg,20170621,1410,1,,,,
c4.1,Loc1,c4.1_20170621_141100.jpg,20170621,1411,1,,,,
c4.1,Loc1,c4.1_20170621_141200.jpg,20170621,1412,1,,,,
c4.1,Loc1,c4.1_20170621_141300.jpg,20170621,1413,1,,,,
c4.1,Loc1,c4.1_20170621_141400.jpg,20170621,1414,1,,,,
c4.1,Loc1,c4.1_20170621_141500.jpg,20170621,1415,1,,,,
c4.1,Loc1,c4.1_20170621_141600.jpg,20170621,1416,1,1,,1,
c4.1,Loc1,c4.1_20170621_141700.jpg,20170621,1417,1,,,,
c4.1,Loc1,c4.1_20170621_141800.jpg,20170621,1418,1,,,,
c4.1,Loc1,c4.1_20170621_141900.jpg,20170621,1419,1,,,,
c4.1,Loc1,c4.1_20170621_142000.jpg,20170621,1420,1,,,,
c4.1,Loc1,c4.1_20170621_142100.jpg,20170621,1421,1,,,,
c4.1,Loc1,c4.1_20170621_142200.jpg,20170621,1422,1,,,,
c4.1,Loc1,c4.1_20170621_142300.jpg,20170621,1423,1,,,,
c4.1,Loc1,c4.1_20170621_142400.jpg,20170621,1424,1,,,,
c4.1,Loc1,c4.1_20170621_142500.jpg,20170621,1425,1,1,,2,
c4.1,Loc1,c4.1_20170621_142600.jpg,20170621,1426,1,1,,,
c4.1,Loc1,c4.1_20170621_142700.jpg,20170621,1427,1,,,,
c4.1,Loc1,c4.1_20170621_142800.jpg,20170621,1428,1,,,,
c4.1,Loc1,c4.1_20170621_142900.jpg,20170621,1429,1,,,,
c4.1,Loc1,c4.1_20170621_143000.jpg,20170621,1430,1,1,,1,
c4.1,Loc1,c4.1_20170621_143100.jpg,20170621,1431,1,,,,
c4.1,Loc1,c4.1_20170621_143200.jpg,20170621,1432,1,1,,1,
c4.1,Loc1,c4.1_20170621_143300.jpg,20170621,1433,1,,,,
c4.1,Loc1,c4.1_20170621_143400.jpg,20170621,1434,1,,,,
c4.1,Loc1,c4.1_20170621_143500.jpg,20170621,1435,1,,,,
c4.1,Loc1,c4.1_20170621_143600.jpg,20170621,1436,1,,,,
c4.1,Loc1,c4.1_20170621_143700.jpg,20170621,1437,1,1,,1,
c4.1,Loc1,c4.1_20170621_143800.jpg,20170621,1438,1,,,,
c4.1,Loc1,c4.1_20170621_143900.jpg,20170621,1439,1,,,,
c4.1,Loc1,c4.1_20170621_144000.jpg,20170621,1440,1,,,,
c4.1,Loc1,c4.1_20170621_144100.jpg,20170621,1441,1,,,,
c4.1,Loc1,c4.1_20170621_144200.jpg,20170621,1442,1,,,,
c4.1,Loc1,c4.1_20170621_144300.jpg,20170621,1443,1,,,,
c4.1,Loc1,c4.1_20170621_144400.jpg,20170621,1444,1,,,,
c4.1,Loc1,c4.1_20170621_144500.jpg,20170621,1445,1,,,,
c4.1,Loc1,c4.1_20170621_144600.jpg,20170621,1446,1,,,,
c4.1,Loc1,c4.1_20170621_144700.jpg,20170621,1447,1,,,,
c4.1,Loc1,c4.1_20170621_144800.jpg,20170621,1448,1,,,,
c4.1,Loc1,c4.1_20170621_144900.jpg,20170621,1449,1,,,,
c4.1,Loc1,c4.1_20170621_145000.jpg,20170621,1450,1,,,,
c4.1,Loc1,c4.1_20170621_145100.jpg,20170621,1451,1,,,,
c4.1,Loc1,c4.1_20170621_145200.jpg,20170621,1452,1,1,,1,
c4.1,Loc1,c4.1_20170621_145300.jpg,20170621,1453,1,,,,
c4.1,Loc1,c4.1_20170621_145400.jpg,20170621,1454,1,,,,
c4.1,Loc1,c4.1_20170621_145500.jpg,20170621,1455,1,,,,
c4.1,Loc1,c4.1_20170621_145600.jpg,20170621,1456,1,1,,1,
c4.1,Loc1,c4.1_20170621_145700.jpg,20170621,1457,1,,,,
c4.1,Loc1,c4.1_20170621_145800.jpg,20170621,1458,1,,,,
c4.1,Loc1,c4.1_20170621_145900.jpg,20170621,1459,1,1,,1,
c4.1,Loc1,c4.1_20170621_150100.jpg,20170621,1501,1,,,,
c4.1,Loc1,c4.1_20170621_150200.jpg,20170621,1502,1,,,,
c4.1,Loc1,c4.1_20170621_150300.jpg,20170621,1503,1,,,,
c4.1,Loc1,c4.1_20170621_150400.jpg,20170621,1504,1,,,,
c4.1,Loc1,c4.1_20170621_150500.jpg,20170621,1505,1,,,,
c4.1,Loc1,c4.1_20170621_150600.jpg,20170621,1506,1,,,,
c4.1,Loc1,c4.1_20170621_150700.jpg,20170621,1507,1,,,,
c4.1,Loc1,c4.1_20170621_150800.jpg,20170621,1508,1,,,,
c4.1,Loc1,c4.1_20170621_150900.jpg,20170621,1509,1,,,,
c4.1,Loc1,c4.1_20170621_151000.jpg,20170621,1510,1,,,,
c4.1,Loc1,c4.1_20170621_151100.jpg,20170621,1511,1,1,,1,
c4.1,Loc1,c4.1_20170621_151200.jpg,20170621,1512,1,,,,
c4.1,Loc1,c4.1_20170621_151300.jpg,20170621,1513,1,1,,1,
c4.1,Loc1,c4.1_20170621_151400.jpg,20170621,1514,1,,,,
c4.1,Loc1,c4.1_20170621_151500.jpg,20170621,1515,1,,,,
c4.1,Loc1,c4.1_20170621_151600.jpg,20170621,1516,1,,,,
c4.1,Loc1,c4.1_20170621_151700.jpg,20170621,1517,1,,,,
c4.1,Loc1,c4.1_20170621_151800.jpg,20170621,1518,1,,,,
c4.1,Loc1,c4.1_20170621_151900.jpg,20170621,1519,1,1,,1,
c4.1,Loc1,c4.1_20170621_152000.jpg,20170621,1520,1,,,,
c4.1,Loc1,c4.1_20170621_152100.jpg,20170621,1521,1,,,,
c4.1,Loc1,c4.1_20170621_152200.jpg,20170621,1522,1,1,,1,
c4.1,Loc1,c4.1_20170621_152300.jpg,20170621,1523,1,,,,
c4.1,Loc1,c4.1_20170621_152400.jpg,20170621,1524,1,,,,
c4.1,Loc1,c4.1_20170621_152500.jpg,20170621,1525,1,1,,1,
c4.1,Loc1,c4.1_20170621_152600.jpg,20170621,1526,1,,,,
c4.1,Loc1,c4.1_20170621_152700.jpg,20170621,1527,1,,,,
c4.1,Loc1,c4.1_20170621_152800.jpg,20170621,1528,1,,,,
c4.1,Loc1,c4.1_20170621_152900.jpg,20170621,1529,1,,,,
c4.1,Loc1,c4.1_20170621_153000.jpg,20170621,1530,1,,,,
c4.1,Loc1,c4.1_20170621_153100.jpg,20170621,1531,1,,,,
c4.1,Loc1,c4.1_20170621_153200.jpg,20170621,1532,1,,,,
c4.1,Loc1,c4.1_20170621_153300.jpg,20170621,1533,1,,,,
c4.1,Loc1,c4.1_20170621_153400.jpg,20170621,1534,1,1,,1,
c4.1,Loc1,c4.1_20170621_153500.jpg,20170621,1535,1,,,,
c4.1,Loc1,c4.1_20170621_153600.jpg,20170621,1536,1,,,,
c4.1,Loc1,c4.1_20170621_153700.jpg,20170621,1537,1,,,,
c4.1,Loc1,c4.1_20170621_153800.jpg,20170621,1538,1,,,,
c4.1,Loc1,c4.1_20170621_153900.jpg,20170621,1539,1,,,,
c4.1,Loc1,c4.1_20170621_154000.jpg,20170621,1540,1,,,,
c4.1,Loc1,c4.1_20170621_154100.jpg,20170621,1541,1,,,,
c4.1,Loc1,c4.1_20170621_154200.jpg,20170621,1542,1,1,,1,
c4.1,Loc1,c4.1_20170621_154300.jpg,20170621,1543,1,,,,
c4.1,Loc1,c4.1_20170621_154400.jpg,20170621,1544,1,,,,
c4.1,Loc1,c4.1_20170621_154500.jpg,20170621,1545,1,,,,
c4.1,Loc1,c4.1_20170621_154600.jpg,20170621,1546,1,,,,
c4.1,Loc1,c4.1_20170621_154700.jpg,20170621,1547,1,1,,1,
c4.1,Loc1,c4.1_20170621_154800.jpg,20170621,1548,1,,,,
c4.1,Loc1,c4.1_20170621_154900.jpg,20170621,1549,1,1,,1,
c4.1,Loc1,c4.1_20170621_155000.jpg,20170621,1550,1,,,,
c4.1,Loc1,c4.1_20170621_155100.jpg,20170621,1551,1,1,,1,
c4.1,Loc1,c4.1_20170622_154500.jpg,20170622,1545,1,,,,
c4.1,Loc1,c4.1_20170622_154600.jpg,20170622,1546,1,,,,
c4.1,Loc1,c4.1_20170624_073800.jpg,20170624,738,1,,,,
c4.1,Loc1,c4.1_20170624_073900.jpg,20170624,739,1,,,,
c4.1,Loc1,c4.1_20170624_074000.jpg,20170624,740,1,,,,
c4.1,Loc1,c4.1_20170624_074100.jpg,20170624,741,1,,,,
c4.1,Loc1,c4.1_20170624_074200.jpg,20170624,742,1,,,,
c4.1,Loc1,c4.1_20170624_074300.jpg,20170624,743,1,,,,
c4.1,Loc1,c4.1_20170624_074400.jpg,20170624,744,1,,,,
c4.1,Loc1,c4.1_20170624_074500.jpg,20170624,745,1,,,,
c4.1,Loc1,c4.1_20170624_074600.jpg,20170624,746,1,,,,
c4.1,Loc1,c4.1_20170624_074700.jpg,20170624,747,1,,,,
c4.1,Loc1,c4.1_20170624_074800.jpg,20170624,748,1,,,,
c4.1,Loc1,c4.1_20170624_074900.jpg,20170624,749,1,,,,
c4.1,Loc1,c4.1_20170624_075000.jpg,20170624,750,1,,,,
c4.1,Loc1,c4.1_20170624_075100.jpg,20170624,751,1,,,,
c4.1,Loc1,c4.1_20170624_075200.jpg,20170624,752,1,,,,
c4.1,Loc1,c4.1_20170624_075300.jpg,20170624,753,1,,,,
c4.1,Loc1,c4.1_20170624_075400.jpg,20170624,754,1,,,,
c4.1,Loc1,c4.1_20170624_075500.jpg,20170624,755,1,,,,
c4.1,Loc1,c4.1_20170624_075600.jpg,20170624,756,1,,,,
c4.1,Loc1,c4.1_20170624_075700.jpg,20170624,757,1,,,,
c4.1,Loc1,c4.1_20170624_075800.jpg,20170624,758,1,,,,
c4.1,Loc1,c4.1_20170624_075900.jpg,20170624,759,1,,,,
c4.1,Loc1,c4.1_20170624_080000.jpg,20170624,800,1,,,,
c4.1,Loc1,c4.1_20170624_080100.jpg,20170624,801,1,,,,
c4.1,Loc1,c4.1_20170624_080200.jpg,20170624,802,1,,,,
c4.1,Loc1,c4.1_20170624_080300.jpg,20170624,803,1,,,,
c4.1,Loc1,c4.1_20170624_080400.jpg,20170624,804,1,,,,
c4.1,Loc1,c4.1_20170624_080500.jpg,20170624,805,1,,,,
c4.1,Loc1,c4.1_20170624_080600.jpg,20170624,806,1,,,,
c4.1,Loc1,c4.1_20170624_080700.jpg,20170624,807,1,,,,
c4.1,Loc1,c4.1_20170624_080800.jpg,20170624,808,1,,,,
c4.1,Loc1,c4.1_20170624_080900.jpg,20170624,809,1,,,,
c4.1,Loc1,c4.1_20170624_081000.jpg,20170624,810,1,,,,
c4.1,Loc1,c4.1_20170624_081100.jpg,20170624,811,1,,,,
c4.1,Loc1,c4.1_20170624_081200.jpg,20170624,812,1,,,,
c4.1,Loc1,c4.1_20170624_081300.jpg,20170624,813,1,,,,
c4.1,Loc1,c4.1_20170624_081400.jpg,20170624,814,1,,,,
c4.1,Loc1,c4.1_20170624_081500.jpg,20170624,815,1,,,,
c4.1,Loc1,c4.1_20170624_081600.jpg,20170624,816,1,,,,
c4.1,Loc1,c4.1_20170624_081700.jpg,20170624,817,1,,,,
c4.1,Loc1,c4.1_20170624_081800.jpg,20170624,818,1,,,,
c4.1,Loc1,c4.1_20170624_081900.jpg,20170624,819,1,,,,
c4.1,Loc1,c4.1_20170624_082000.jpg,20170624,820,1,,,,
c4.1,Loc1,c4.1_20170624_082100.jpg,20170624,821,1,,,,
c4.1,Loc1,c4.1_20170624_082200.jpg,20170624,822,1,,,,
c4.1,Loc1,c4.1_20170624_082300.jpg,20170624,823,1,,,,
c4.1,Loc1,c4.1_20170624_082400.jpg,20170624,824,1,,,,
c4.1,Loc1,c4.1_20170624_082500.jpg,20170624,825,1,,,,
c4.1,Loc1,c4.1_20170624_082600.jpg,20170624,826,1,,,,
c4.1,Loc1,c4.1_20170624_082700.jpg,20170624,827,1,,,,
c4.1,Loc1,c4.1_20170624_082800.jpg,20170624,828,1,,,,
c4.1,Loc1,c4.1_20170624_082900.jpg,20170624,829,1,,,,
c4.1,Loc1,c4.1_20170624_083000.jpg,20170624,830,1,,,,
c4.1,Loc1,c4.1_20170624_083100.jpg,20170624,831,1,,,,
c4.1,Loc1,c4.1_20170624_083200.jpg,20170624,832,1,,,,
c4.1,Loc1,c4.1_20170624_083300.jpg,20170624,833,1,,,,
c4.1,Loc1,c4.1_20170624_083400.jpg,20170624,834,1,,,,
c4.1,Loc1,c4.1_20170624_083500.jpg,20170624,835,1,,,,
c4.1,Loc1,c4.1_20170624_083600.jpg,20170624,836,1,,,,
c4.1,Loc1,c4.1_20170624_083700.jpg,20170624,837,1,,,,
c4.1,Loc1,c4.1_20170624_083800.jpg,20170624,838,1,,,,
c4.1,Loc1,c4.1_20170624_083900.jpg,20170624,839,1,,,,
c4.1,Loc1,c4.1_20170624_084000.jpg,20170624,840,1,,,,
c4.1,Loc1,c4.1_20170624_084100.jpg,20170624,841,1,,,,
c4.1,Loc1,c4.1_20170624_084200.jpg,20170624,842,1,,,,
c4.1,Loc1,c4.1_20170624_084300.jpg,20170624,843,1,,,,
c4.1,Loc1,c4.1_20170624_084400.jpg,20170624,844,1,,,,
c4.1,Loc1,c4.1_20170624_084500.jpg,20170624,845,1,,,,
c4.1,Loc1,c4.1_20170624_084600.jpg,20170624,846,1,,,,
c4.1,Loc1,c4.1_20170624_084700.jpg,20170624,847,1,,,,
c4.1,Loc1,c4.1_20170624_084800.jpg,20170624,848,1,,,,
c4.1,Loc1,c4.1_20170624_084900.jpg,20170624,849,1,,,,
c4.1,Loc1,c4.1_20170624_085000.jpg,20170624,850,1,,,,
c4.1,Loc1,c4.1_20170624_085100.jpg,20170624,851,1,,,,
c4.1,Loc1,c4.1_20170624_085200.jpg,20170624,852,1,,,,
c4.1,Loc1,c4.1_20170624_085300.jpg,20170624,853,1,,,,
c4.1,Loc1,c4.1_20170624_085400.jpg,20170624,854,1,,,,
c4.1,Loc1,c4.1_20170624_085500.jpg,20170624,855,1,,,,
c4.1,Loc1,c4.1_20170624_085600.jpg,20170624,856,1,,,,
c4.1,Loc1,c4.1_20170624_085700.jpg,20170624,857,1,,,,
c4.1,Loc1,c4.1_20170624_085800.jpg,20170624,858,1,,,,
c4.1,Loc1,c4.1_20170624_085900.jpg,20170624,859,1,,,,
c4.1,Loc1,c4.1_20170624_090000.jpg,20170624,900,1,,,,
c4.1,Loc1,c4.1_20170624_090100.jpg,20170624,901,1,1,,1,
c4.1,Loc1,c4.1_20170624_090200.jpg,20170624,902,1,,,,
c4.1,Loc1,c4.1_20170624_090300.jpg,20170624,903,1,,,,
c4.1,Loc1,c4.1_20170624_090400.jpg,20170624,904,1,,,,
c4.1,Loc1,c4.1_20170624_090500.jpg,20170624,905,1,,,,
c4.1,Loc1,c4.1_20170624_090600.jpg,20170624,906,1,,,,
c4.1,Loc1,c4.1_20170624_090700.jpg,20170624,907,1,,,,
c4.1,Loc1,c4.1_20170624_090800.jpg,20170624,908,1,,,,
c4.1,Loc1,c4.1_20170624_090900.jpg,20170624,909,1,,,,
